timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718096890396,1858,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,5323,196,20,20,http://192.168.196.143:3000/title_basics?title=Harry%20Potter%20and%20the%20Half-Blood%20Prince&page=1,1856,0,0
1718096891081,1192,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6777,183,20,20,http://192.168.196.143:3000/title_basics?title=What%20We%20Do%20in%20the%20Shadows&page=1,1191,0,0
1718096891500,802,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,1178,179,20,20,http://192.168.196.143:3000/title_basics?title=Why%20We're%20Killing%20Gunther&page=1,802,0,0
1718096890247,2104,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,1361,172,20,20,http://192.168.196.143:3000/title_basics?title=Unemployment:%20Part%202&page=1,2104,0,0
1718096891298,1142,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,5938,163,20,20,http://192.168.196.143:3000/title_basics?title=Vantage%20Point&page=1,1137,0,0
1718096891593,1022,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,6401,173,20,20,http://192.168.196.143:3000/title_basics?title=The%20Amityville%20Horror&page=1,1021,0,0
1718096891715,953,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6987,170,20,20,http://192.168.196.143:3000/title_basics?title=The%20Usual%20Suspects&page=1,952,0,0
1718096890637,2039,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,1014,179,20,20,http://192.168.196.143:3000/title_basics?title=Ninja%20Murasaki%20Is%20Coming!&page=1,2039,0,0
1718096892706,0,TitleBasics by primary_title,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Malformed escape pair at index 73: http://192.168.196.143:3000/title_basics?title=John%20Wick:%20Don't%20F*#%%20with%20John%20Wick&page=1,TitleBasics by primary_title 1-9,text,false,,1281,0,20,20,http://192.168.196.143:3000/title_basics?title=John%20Wick:%20Don't%20F*#%%20with%20John%20Wick&page=1,0,0,0
1718096891783,1009,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,7206,183,20,20,http://192.168.196.143:3000/title_basics?title=Keeping%20Up%20with%20the%20Joneses&page=1,1008,0,0
1718096890907,1916,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,1168,170,20,20,http://192.168.196.143:3000/title_basics?title=Women%20of%20Mafia%202&page=1,1916,0,0
1718096890893,1949,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,2233,203,20,20,http://192.168.196.143:3000/title_basics?title=The%20Twilight%20Saga:%20Breaking%20Dawn%20-%20Part%201&page=1,1949,0,0
1718096892318,632,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,4493,160,20,20,http://192.168.196.143:3000/title_basics?title=Philadelphia&page=1,631,0,0
1718096891973,992,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5499,154,20,20,http://192.168.196.143:3000/title_basics?title=Junior&page=1,991,0,0
1718096892757,206,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,6160,153,20,20,http://192.168.196.143:3000/title_basics?title=Girls&page=1,204,0,0
1718096892866,226,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,5929,160,20,20,http://192.168.196.143:3000/title_basics?title=Interstellar&page=1,223,0,0
1718096891812,1459,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,3879,189,20,20,http://192.168.196.143:3000/title_basics?title=Final%20Fantasy:%20The%20Spirits%20Within&page=1,1459,0,0
1718096891606,1859,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,5363,189,20,20,http://192.168.196.143:3000/title_basics?title=Monty%20Python%20and%20the%20Holy%20Grail&page=1,1858,0,0
1718096893253,234,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6452,153,20,20,http://192.168.196.143:3000/title_basics?title=Logan&page=1,233,0,0
1718096893406,227,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5217,154,20,20,http://192.168.196.143:3000/title_basics?title=Carrie&page=1,226,0,0
1718096892499,1166,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,5554,170,20,20,http://192.168.196.143:3000/title_basics?title=Inglourious%20Basterds&page=1,1164,0,0
1718096892598,1094,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,5714,169,20,20,http://192.168.196.143:3000/title_basics?title=Quantum%20of%20Solace&page=1,1094,0,0
1718096893107,720,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,5331,163,20,20,http://192.168.196.143:3000/title_basics?title=Batman%20Begins&page=1,720,0,0
1718096893031,810,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,1692,170,20,20,http://192.168.196.143:3000/title_basics?title=Hate%20Thy%20Neighbour&page=1,810,0,0
1718096892493,1416,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,1160,168,20,20,http://192.168.196.143:3000/title_basics?title=Balaton%20retró&page=1,1416,0,0
1718096893066,874,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,1678,165,20,20,http://192.168.196.143:3000/title_basics?title=Oscar%20Etiquette&page=1,874,0,0
1718096893673,297,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,6564,156,20,20,http://192.168.196.143:3000/title_basics?title=Plan%20B&page=1,295,0,0
1718096893353,753,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5883,190,20,20,"http://192.168.196.143:3000/title_basics?title=The%20Good,%20the%20Bad%20and%20the%20Ugly&page=1",751,0,0
1718096894028,263,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5723,157,20,20,http://192.168.196.143:3000/title_basics?title=Gladiator&page=1,263,0,0
1718096893240,1185,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,5334,153,20,20,http://192.168.196.143:3000/title_basics?title=Balto&page=1,1184,0,0
1718096893851,835,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,1158,168,20,20,http://192.168.196.143:3000/title_basics?title=Balaton%20retró&page=1,835,0,0
1718096893934,832,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,2591,167,20,20,http://192.168.196.143:3000/title_basics?title=Behind%20Her%20Eyes&page=1,832,0,0
1718096892654,2195,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,2224,172,20,20,http://192.168.196.143:3000/title_basics?title=Dota:%20Dragon's%20Blood&page=1,2195,0,0
1718096894056,892,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,5755,158,20,20,http://192.168.196.143:3000/title_basics?title=Hereditary&page=1,892,0,0
1718096894499,606,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6124,154,20,20,http://192.168.196.143:3000/title_basics?title=Narcos&page=1,605,0,0
1718096894345,770,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6823,156,20,20,http://192.168.196.143:3000/title_basics?title=Godspeed&page=1,769,0,0
1718096894821,315,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,6620,158,20,20,http://192.168.196.143:3000/title_basics?title=Casablanca&page=1,313,0,0
1718096892573,2586,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,2557,158,20,20,http://192.168.196.143:3000/title_basics?title=Chhichhore&page=1,2586,0,0
1718096894252,922,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,3863,161,20,20,http://192.168.196.143:3000/title_basics?title=The%20Rewrite&page=1,922,0,0
1718096892615,2586,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,1375,170,20,20,http://192.168.196.143:3000/title_basics?title=Easter%20Under%20Wraps&page=1,2586,0,0
1718096892667,2690,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,3862,188,20,20,http://192.168.196.143:3000/title_basics?title=Fear%20and%20Loathing%20in%20Las%20Vegas&page=1,2688,0,0
1718096893075,2296,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6124,163,20,20,http://192.168.196.143:3000/title_basics?title=Vantage%20Point&page=1,2294,0,0
1718096894700,831,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,6431,165,20,20,http://192.168.196.143:3000/title_basics?title=28%20Days%20Later&page=1,830,0,0
1718096893188,2307,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,3494,188,20,20,http://192.168.196.143:3000/title_basics?title=Sin%20City:%20A%20Dame%20to%20Kill%20For&page=1,2307,0,0
1718096893508,2166,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,2345,170,20,20,http://192.168.196.143:3000/title_basics?title=The%20Crimson%20Rivers&page=1,2166,0,0
1718096893397,2407,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,6142,160,20,20,http://192.168.196.143:3000/title_basics?title=Contratiempo&page=1,2406,0,0
1718096895090,815,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,5763,182,20,20,http://192.168.196.143:3000/title_basics?title=Far%20from%20the%20Madding%20Crowd&page=1,814,0,0
1718096895752,177,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6729,154,20,20,http://192.168.196.143:3000/title_basics?title=Within&page=1,176,0,0
1718096895186,862,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,1527,166,20,20,http://192.168.196.143:3000/title_basics?title=Dil%20Chahta%20Hai&page=1,862,0,0
1718096895765,519,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6128,160,20,20,http://192.168.196.143:3000/title_basics?title=Interstellar&page=1,517,0,0
1718096894098,2222,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,1185,208,20,20,http://192.168.196.143:3000/title_basics?title=The%20Geezer%20Bus%20and%20a%20New%20Model%20for%20Education&page=1,2222,0,0
1718096895518,849,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,1166,179,20,20,http://192.168.196.143:3000/title_basics?title=Season%20Two:%20Episode%20Seven&page=1,849,0,0
1718096895932,550,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,5333,156,20,20,http://192.168.196.143:3000/title_basics?title=Billions&page=1,549,0,52
1718096895247,1238,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,4287,167,20,20,http://192.168.196.143:3000/title_basics?title=Seven%20Psychopaths&page=1,1238,0,0
1718096896327,241,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6547,163,20,20,http://192.168.196.143:3000/title_basics?title=Black%20Panther&page=1,240,0,0
1718096894400,2223,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,1158,167,20,20,http://192.168.196.143:3000/title_basics?title=A%20Cruel%20Romance&page=1,2223,0,0
1718096896465,164,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,4847,153,20,20,http://192.168.196.143:3000/title_basics?title=Shame&page=1,162,0,0
1718096894324,2346,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,5766,182,20,20,http://192.168.196.143:3000/title_basics?title=Far%20from%20the%20Madding%20Crowd&page=1,2344,0,0
1718096895366,1372,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,6249,159,20,20,http://192.168.196.143:3000/title_basics?title=Lady%20Bird&page=1,1370,0,0
1718096894267,2505,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,8009,161,20,20,http://192.168.196.143:3000/title_basics?title=Ray%20Donovan&page=1,2502,0,0
1718096895618,1173,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,5077,169,20,20,http://192.168.196.143:3000/title_basics?title=Quantum%20of%20Solace&page=1,1170,0,0
1718096895567,1224,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,6597,171,20,20,http://192.168.196.143:3000/title_basics?title=Shadow%20of%20a%20Doubt&page=1,1224,0,0
1718096895933,874,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5750,171,20,20,http://192.168.196.143:3000/title_basics?title=Gangs%20of%20New%20York&page=1,873,0,0
1718096895596,1236,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,5580,177,20,20,http://192.168.196.143:3000/title_basics?title=Avengers:%20Age%20of%20Ultron&page=1,1235,0,0
1718096896772,320,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,7036,159,20,20,http://192.168.196.143:3000/title_basics?title=The%20Order&page=1,319,0,0
1718096895525,1613,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6109,187,20,20,http://192.168.196.143:3000/title_basics?title=The%20Hunger%20Games:%20Catching%20Fire&page=1,1611,0,0
1718096896306,859,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6679,162,20,20,http://192.168.196.143:3000/title_basics?title=Life%20of%20Pi&page=1,857,0,0
1718096897032,182,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,7468,155,20,20,http://192.168.196.143:3000/title_basics?title=Friends&page=1,180,0,0
1718096896884,367,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,6827,159,20,20,http://192.168.196.143:3000/title_basics?title=Equilibrium&page=1,366,0,0
1718096896719,583,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6581,162,20,20,http://192.168.196.143:3000/title_basics?title=Bullet%20Train&page=1,582,0,0
1718096897176,164,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,7554,160,20,20,http://192.168.196.143:3000/title_basics?title=Consequences&page=1,162,0,0
1718096896673,711,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,2343,170,20,20,http://192.168.196.143:3000/title_basics?title=The%20Crimson%20Rivers&page=1,711,0,0
1718096897217,370,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5933,157,20,20,http://192.168.196.143:3000/title_basics?title=Ferdinand&page=1,369,0,0
1718096896909,853,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5959,159,20,20,http://192.168.196.143:3000/title_basics?title=Shadowlands&page=1,849,0,0
1718096895532,2370,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,5556,170,20,20,http://192.168.196.143:3000/title_basics?title=Inglourious%20Basterds&page=1,2369,0,0
1718096897076,856,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,7112,162,20,20,http://192.168.196.143:3000/title_basics?title=Life%20of%20Pi&page=1,855,0,0
1718096897710,268,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6088,159,20,20,http://192.168.196.143:3000/title_basics?title=Gone%20Girl&page=1,267,0,0
1718096897149,902,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,3195,159,20,20,http://192.168.196.143:3000/title_basics?title=In%20Bruges&page=1,902,0,43
1718096896959,1146,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,1167,162,20,20,http://192.168.196.143:3000/title_basics?title=A.K.A.%20Smile&page=1,1146,0,0
1718096897182,924,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,5787,160,20,20,http://192.168.196.143:3000/title_basics?title=Knocked%20Up&page=1,923,0,0
1718096897496,871,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,1415,185,20,20,http://192.168.196.143:3000/title_basics?title=Chuck%20Versus%20the%20Bullet%20Train&page=1,871,0,0
1718096896212,2189,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,2693,173,20,20,http://192.168.196.143:3000/title_basics?title=Seduced%20and%20Abandoned&page=1,2189,0,0
1718096896065,2346,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,4209,162,20,20,http://192.168.196.143:3000/title_basics?title=The%20Waterboy&page=1,2346,0,0
1718096897988,564,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5531,162,20,20,http://192.168.196.143:3000/title_basics?title=Falling%20Down&page=1,563,0,0
1718096898501,177,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,6262,154,20,20,http://192.168.196.143:3000/title_basics?title=Junior&page=1,176,0,0
1718096897536,1161,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,5520,166,20,20,http://192.168.196.143:3000/title_basics?title=Wedding%20Crashers&page=1,1160,0,0
1718096897756,985,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,5984,154,20,20,http://192.168.196.143:3000/title_basics?title=Ahsoka&page=1,984,0,0
1718096897611,1202,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,4878,157,20,20,http://192.168.196.143:3000/title_basics?title=Rocky%20V&page=1,1200,0,45
1718096897659,1266,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,5630,160,20,20,http://192.168.196.143:3000/title_basics?title=Green%20Book&page=1,1265,0,0
1718096897806,1282,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,4209,162,20,20,http://192.168.196.143:3000/title_basics?title=The%20Waterboy&page=1,1282,0,0
1718096898499,625,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6092,174,20,20,http://192.168.196.143:3000/title_basics?title=Love%20Is%20in%20the%20Air&page=1,624,0,0
1718096898312,865,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,6519,158,20,20,http://192.168.196.143:3000/title_basics?title=Hereditary&page=1,863,0,0
1718096899092,197,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,5726,154,20,20,http://192.168.196.143:3000/title_basics?title=Carrie&page=1,196,0,0
1718096897017,2330,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,1159,168,20,20,http://192.168.196.143:3000/title_basics?title=Bart%20of%20Darkness&page=1,2330,0,0
1718096898815,583,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,4768,169,20,20,http://192.168.196.143:3000/title_basics?title=Top%20Gun:%20Maverick&page=1,582,0,0
1718096898170,1254,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,3598,166,20,20,http://192.168.196.143:3000/title_basics?title=The%20Wind%20Rises&page=1,1252,0,0
1718096897196,2257,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,1185,208,20,20,http://192.168.196.143:3000/title_basics?title=The%20Geezer%20Bus%20and%20a%20New%20Model%20for%20Education&page=1,2257,0,44
1718096899119,414,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,5567,164,20,20,http://192.168.196.143:3000/title_basics?title=The%20Substitute&page=1,413,0,0
1718096897236,2395,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,5772,174,20,20,http://192.168.196.143:3000/title_basics?title=The%20Hangover%20Part%20II&page=1,2394,0,0
1718096898963,678,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,6992,175,20,20,http://192.168.196.143:3000/title_basics?title=The%20Dark%20Knight%20Rises&page=1,675,0,0
1718096898382,1296,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,2848,173,20,20,http://192.168.196.143:3000/title_basics?title=The%20Next%20Three%20Days&page=1,1296,0,0
1718096898449,1239,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,6374,169,20,20,http://192.168.196.143:3000/title_basics?title=I%20Want%20You%20Back&page=1,1237,0,0
1718096899533,202,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,4660,162,20,20,http://192.168.196.143:3000/title_basics?title=Grand%20Canyon&page=1,202,0,0
1718096898783,1193,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5077,175,20,20,http://192.168.196.143:3000/title_basics?title=Florence%20Foster%20Jenkins&page=1,1191,0,0
1718096899484,510,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,4560,169,20,20,http://192.168.196.143:3000/title_basics?title=Top%20Gun:%20Maverick&page=1,508,0,0
1718096899684,332,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,5329,157,20,20,http://192.168.196.143:3000/title_basics?title=Gladiator&page=1,330,0,0
1718096897550,2493,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,4373,166,20,20,http://192.168.196.143:3000/title_basics?title=That%20'70s%20Show&page=1,2491,0,0
1718096899205,830,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,10965,166,20,20,http://192.168.196.143:3000/title_basics?title=21%20Jump%20Street&page=1,825,0,0
1718096899878,301,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,5045,162,20,20,http://192.168.196.143:3000/title_basics?title=Bullet%20Train&page=1,300,0,0
1718096899119,1126,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,1168,161,20,20,http://192.168.196.143:3000/title_basics?title=Ming%20Mauseu&page=1,1126,0,0
1718096899583,705,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,6222,159,20,20,http://192.168.196.143:3000/title_basics?title=Lady%20Bird&page=1,704,0,0
1718096900089,357,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,5470,157,20,20,http://192.168.196.143:3000/title_basics?title=Ice%20Age&page=1,356,0,0
1718096898326,2136,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,4373,166,20,20,http://192.168.196.143:3000/title_basics?title=That%20'70s%20Show&page=1,2135,0,0
1718096899834,754,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6800,155,20,20,http://192.168.196.143:3000/title_basics?title=Ben-Hur&page=1,753,0,0
1718096900117,487,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6854,163,20,20,http://192.168.196.143:3000/title_basics?title=All%20for%20One&page=1,485,0,0
1718096899963,796,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,1180,183,20,20,http://192.168.196.143:3000/title_basics?title=Chapter%20Four:%20Will%20the%20Wise&page=1,796,0,0
1718096898802,2219,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,1155,161,20,20,http://192.168.196.143:3000/title_basics?title=Fourth%20Hour&page=1,2219,0,0
1718096900028,1147,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,1611,175,20,20,http://192.168.196.143:3000/title_basics?title=For%20All%20Time.%20Always.&page=1,1147,0,0
1718096901014,252,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6195,151,20,20,http://192.168.196.143:3000/title_basics?title=Boo&page=1,251,0,0
1718096900845,440,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,6908,154,20,20,http://192.168.196.143:3000/title_basics?title=Fringe&page=1,438,0,0
1718096900367,936,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,2864,168,20,20,http://192.168.196.143:3000/title_basics?title=Death%20to%20Smoochy&page=1,936,0,0
1718096899816,1490,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,7385,156,20,20,http://192.168.196.143:3000/title_basics?title=Megamind&page=1,1488,0,0
1718096900067,1261,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,3995,163,20,20,http://192.168.196.143:3000/title_basics?title=Rush%20Hour%203&page=1,1260,0,0
1718096900985,348,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5275,156,20,20,http://192.168.196.143:3000/title_basics?title=Hercules&page=1,345,0,0
1718096900591,849,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,5394,159,20,20,http://192.168.196.143:3000/title_basics?title=Gone%20Girl&page=1,848,0,0
1718096899327,2156,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,3769,172,20,20,http://192.168.196.143:3000/title_basics?title=Other%20People's%20Money&page=1,2155,0,0
1718096900689,922,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,3195,159,20,20,http://192.168.196.143:3000/title_basics?title=In%20Bruges&page=1,922,0,0
1718096900484,1132,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,5390,174,20,20,http://192.168.196.143:3000/title_basics?title=Zombieland:%20Double%20Tap&page=1,1131,0,0
1718096900386,1253,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,7053,156,20,20,http://192.168.196.143:3000/title_basics?title=Megamind&page=1,1251,0,0
1718096900416,1244,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,5515,165,20,20,http://192.168.196.143:3000/title_basics?title=28%20Days%20Later&page=1,1243,0,0
1718096900465,1352,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6132,158,20,20,http://192.168.196.143:3000/title_basics?title=Surrogates&page=1,1351,0,0
1718096901150,703,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,1686,166,20,20,http://192.168.196.143:3000/title_basics?title=The%20Intouchables&page=1,703,0,0
1718096901601,260,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,6497,155,20,20,http://192.168.196.143:3000/title_basics?title=Aladdin&page=1,259,0,0
1718096899751,2126,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,3793,170,20,20,http://192.168.196.143:3000/title_basics?title=Dead%20Poets%20Society&page=1,2125,0,0
1718096901733,151,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,4377,160,20,20,http://192.168.196.143:3000/title_basics?title=Philadelphia&page=1,150,0,0
1718096901417,705,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,3877,189,20,20,http://192.168.196.143:3000/title_basics?title=Final%20Fantasy:%20The%20Spirits%20Within&page=1,705,0,0
1718096900050,2110,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,1440,240,20,20,http://192.168.196.143:3000/title_basics?title=Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb&page=1,2110,0,0
1718096900864,1299,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,6119,158,20,20,http://192.168.196.143:3000/title_basics?title=Surrogates&page=1,1297,0,0
1718096901885,331,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,8027,152,20,20,http://192.168.196.143:3000/title_basics?title=Goon&page=1,329,0,0
1718096901717,642,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5946,162,20,20,http://192.168.196.143:3000/title_basics?title=Sweeney%20Todd&page=1,641,0,0
1718096902290,164,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,6861,152,20,20,http://192.168.196.143:3000/title_basics?title=Soul&page=1,163,0,0
